KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/urschipidea.sys,2018-04-06 07:23:10,1993-09-22 17:13:49,2017-09-29 13:41:08,urschipidea.sys,True,True,True,66861,Microsoft Corporation,0000d0d56fb2e60a5b524237c4b159349b5da4becfc2,,8650778,10.0.16299.15,53248,,Microsoft® Windows® Operating System,10.0.16299.15,urschipidea,1.15
c:/windows/system32/drivers/urscx01000.sys,2018-04-06 07:23:10,2060-04-15 10:46:44,2017-12-14 01:39:06,urscx01000.sys,True,True,True,73836,Microsoft Corporation,0000aa812ae7fdffe31ce1c89b2c50429cc163ef95ac,,8650778,10.0.16299.19,86016,,Microsoft® Windows® Operating System,10.0.16299.19,urscx01000,1.21
c:/windows/system32/drivers/urssynopsys.sys,2018-04-06 07:23:10,2044-01-09 10:13:51,2017-09-29 13:41:08,urssynopsys.sys,True,True,True,58358,Microsoft Corporation,000042ffb06765eeca57e933d41170287a50071994bd,,8650778,10.0.16299.15,53248,,Microsoft® Windows® Operating System,10.0.16299.15,urssynopsys,
c:/windows/system32/drivers/usbccgp.sys,2018-04-06 07:23:10,2083-09-16 09:58:30,2017-09-29 13:41:08,usbccgp.sys,True,True,True,174815,Microsoft Corporation,000062c38d86bce8d60a6223e8088d7a617afefca8d5,usb.inf_amd64_ebcab8a14ba66a64,8650778,10.0.16299.15,192512,usb.inf,Microsoft® Windows® Operating System,10.0.16299.15,usbccgp,
c:/windows/system32/drivers/usbcir.sys,2018-04-06 07:23:10,2059-05-24 10:20:48,2017-09-29 13:40:59,usbcir.sys,True,True,True,158015,Microsoft Corporation,0000cd0ab2c67a3ddf38030be712bbe2b6efbe55f24a,,8650778,10.0.16299.15,135168,,Microsoft® Windows® Operating System,10.0.16299.15,usbcir,
c:/windows/system32/drivers/usbehci.sys,2018-04-06 07:23:10,2026-03-25 06:31:46,2017-09-29 13:41:08,usbehci.sys,True,True,True,105770,Microsoft Corporation,000025de807ff92c1661cadaaa24ab71db1a731ec8ce,usbport.inf_amd64_2c3800647ea6795b,8650778,10.0.16299.15,110592,usbport.inf,Microsoft® Windows® Operating System,10.0.16299.15,usbehci,
c:/windows/system32/drivers/usbhub.sys,2018-04-06 07:23:10,2062-12-15 13:05:26,2017-09-29 13:41:08,usbhub.sys,True,True,True,539185,Microsoft Corporation,0000e88fe6988ca662e3c589469cd4ff48106980300f,usb.inf_amd64_ebcab8a14ba66a64,8650778,10.0.16299.15,536576,usb.inf,Microsoft® Windows® Operating System,10.0.16299.15,usbhub,
c:/windows/system32/drivers/usbhub3.sys,2018-04-06 07:23:10,2039-01-30 14:26:15,2018-02-22 01:51:35,usbhub3.sys,True,True,True,569461,Microsoft Corporation,00007554a46932dea508667ae418e54a697d0f8b0678,usbhub3.inf_amd64_67e211412f3ed505,8650778,10.0.16299.251,573440,usbhub3.inf,Microsoft® Windows® Operating System,10.0.16299.15,usbhub3,1.15
c:/windows/system32/drivers/usbohci.sys,2018-04-06 07:23:10,1977-07-13 00:51:07,2017-09-29 13:41:08,usbohci.sys,True,True,True,48857,Microsoft Corporation,0000efe2d08dcc20a31c73ac05ca4c4342b86026a15d,,8650778,10.0.16299.15,61440,,Microsoft® Windows® Operating System,10.0.16299.15,usbohci,
c:/windows/system32/drivers/usbprint.sys,2018-04-06 07:23:10,1973-06-15 20:14:00,2017-09-29 13:41:01,usbprint.sys,True,True,True,87271,Microsoft Corporation,00000eef003c5ac6dcc662f1fab88300f4838c952e07,,8650778,10.0.16299.15,61440,,Microsoft® Windows® Operating System,10.0.16299.15,usbprint,
c:/windows/system32/drivers/usbser.sys,2018-04-06 07:23:10,2024-05-05 06:29:59,2017-09-29 13:41:03,usbser.sys,True,True,True,125625,Microsoft Corporation,0000cdc8f951628b589f56e21d13d3ac3edc4fe2693e,,8650778,10.0.16299.15,102400,,Microsoft® Windows® Operating System,10.0.16299.15,usbser,
c:/windows/system32/drivers/usbstor.sys,2018-04-06 07:23:10,2055-11-20 06:38:24,2017-09-29 13:41:08,usbstor.sys,True,True,True,195146,Microsoft Corporation,0000a08871243f1e2e950da8f67fc01b38c36dbe6d7b,usbstor.inf_amd64_d4e2b6b73906776d,8650778,10.0.16299.15,147456,usbstor.inf,Microsoft® Windows® Operating System,10.0.16299.15,usbstor,
c:/windows/system32/drivers/usbuhci.sys,2018-04-06 07:23:10,2016-09-24 03:56:22,2017-09-29 13:41:08,usbuhci.sys,True,True,True,93248,Microsoft Corporation,00000a918cfbf37ec8db6ba6f8f03a68efb48a574fa3,,8650778,10.0.16299.15,65536,,Microsoft® Windows® Operating System,10.0.16299.15,usbuhci,
c:/windows/system32/drivers/usbvideo.sys,2018-04-06 07:23:10,2082-11-26 11:57:08,2017-09-29 13:41:01,usbvideo.sys,True,True,True,329330,Microsoft Corporation,0000cedd862a9db8b6c4b30601b02766e2ed0b6b7680,usbvideo.inf_amd64_24cfe085f164e292,8650778,10.0.16299.15,307200,usbvideo.inf,Microsoft® Windows® Operating System,10.0.16299.15,usbvideo,
c:/windows/system32/drivers/usbxhci.sys,2018-04-06 07:23:10,2037-11-21 14:41:44,2018-02-22 01:54:20,usbxhci.sys,True,True,True,464121,Microsoft Corporation,000085d7bc7d0df225d1f5927835d780c07ce70f7190,usbxhci.inf_amd64_cb16a86b142fdfb6,8650778,10.0.16299.251,458752,usbxhci.inf,Microsoft® Windows® Operating System,10.0.16299.15,usbxhci,1.15
c:/windows/system32/drivers/vdrvroot.sys,2018-04-06 07:23:10,2014-06-26 05:08:18,2017-09-29 13:41:03,vdrvroot.sys,True,True,True,111247,Microsoft Corporation,0000c08996e3d05af988857e391e94a917403aafc177,vdrvroot.inf_amd64_db96b867c98a7667,8651034,10.0.16299.15,73728,vdrvroot.inf,Microsoft® Windows® Operating System,10.0.16299.15,vdrvroot,1.15
c:/windows/system32/drivers/verifierext.sys,2018-04-06 07:23:10,2060-08-18 03:37:57,2017-09-29 13:41:43,verifierext.sys,True,True,True,260569,Microsoft Corporation,0000c89e98ea404f320e0839fb0c0ecf43f4f37cd515,,8650778,10.0.16299.15,536576,,Microsoft® Windows® Operating System,10.0.16299.15,verifierext,
c:/windows/system32/drivers/vhdmp.sys,2018-04-06 07:23:10,2060-01-28 04:39:37,2018-02-22 02:03:20,vhdmp.sys,True,True,True,716589,Microsoft Corporation,00009a31e8d742f329cb66a1c31ead48dd806570016c,,8650778,10.0.16299.251,753664,,Microsoft® Windows® Operating System,10.0.16299.15,vhdmp,
c:/windows/system32/drivers/vhf.sys,2018-04-06 07:23:10,1983-02-25 00:08:32,2017-09-29 13:41:14,vhf.sys,True,True,True,93383,Microsoft Corporation,0000aba53a9ecc6324d89d8621201ccf3b307e96e2b1,,8650778,10.0.16299.15,61440,,Microsoft® Windows® Operating System,10.0.16299.15,vhf,
c:/windows/system32/drivers/vmbus.sys,2018-04-06 07:23:10,2074-01-18 15:14:42,2018-02-22 02:11:31,vmbus.sys,True,True,True,170691,Microsoft Corporation,000085973f39d693b43f6fc50f1c943920aed4a5bb25,,8650778,10.0.16299.251,143360,,Microsoft® Windows® Operating System,10.0.16299.15,vmbus,1.15
