KeyName,LnkName,KeyLastWriteTimestamp
skype for busine|80062a41b59018f7,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Microsoft Office 2016 Tools\Skype for Business Recording Manager.lnk,2018-03-28 07:43:43
skype for busine|8dd9c64edcb7622c,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2016 Tools\Skype for Business Recording Manager.lnk,2018-03-28 07:43:42
skype for busine|a4160aa68107dac0,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Skype for Business 2016.lnk,2018-03-28 07:43:42
snipping tool.ln|734ae0b30b37a6fa,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Snipping Tool.lnk,2018-03-28 07:43:42
speech recogniti|5d57f1973bdd5430,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessibility\Speech Recognition.lnk,2018-03-28 07:43:42
spreadsheet comp|234013dc5db0015d,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Microsoft Office 2016 Tools\Spreadsheet Compare 2016.lnk,2018-03-28 07:43:43
spreadsheet comp|a4c5fe28d4ddba4c,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2016 Tools\Spreadsheet Compare 2016.lnk,2018-03-28 07:43:42
steps recorder.l|87b62a644197e790,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Steps Recorder.lnk,2018-03-28 07:43:42
system configura|82500ada25d8af21,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Configuration.lnk,2018-03-28 07:43:42
system informati|47a9a0488f6fea8b,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Information.lnk,2018-03-28 07:43:42
task manager.lnk|4502f59f3e4accf5,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\System Tools\Task Manager.lnk,2018-03-28 07:43:42
task scheduler.l|a1ccac43511808e1,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Task Scheduler.lnk,2018-03-28 07:43:42
telemetry dashbo|ae66640399d7ca1d,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2016 Tools\Telemetry Dashboard for Office 2016.lnk,2018-03-28 07:43:42
telemetry dashbo|c48b1e885df1b7ce,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Microsoft Office 2016 Tools\Telemetry Dashboard for Office 2016.lnk,2018-03-28 07:43:43
telemetry log fo|26f46c828c02ac99,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2016 Tools\Telemetry Log for Office 2016.lnk,2018-03-28 07:43:42
