KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/umpass.sys,2019-05-26 08:30:55,2004-01-16 19:54:21,2018-09-15 07:28:19,umpass.sys,True,True,True,75841,Microsoft Corporation,000098a7062062fa91dca93317e1556874d72ddbc095,,8650778,10.0.17763.1,45056,,Microsoft® Windows® Operating System,10.0.17763.1,umpass,
c:/windows/system32/drivers/urschipidea.sys,2019-05-26 08:30:55,2025-06-26 19:22:32,2018-09-15 07:28:19,urschipidea.sys,True,True,True,48382,Microsoft Corporation,00004a62baf6ec521826aeeeb76b5e76b1de221a58c7,,8650778,10.0.17763.1,53248,,Microsoft® Windows® Operating System,10.0.17763.1,urschipidea,1.15
c:/windows/system32/drivers/urscx01000.sys,2019-05-26 08:30:55,2083-05-12 13:10:37,2018-09-15 07:28:38,urscx01000.sys,True,True,True,79749,Microsoft Corporation,0000abd79c4444624d59059f33decf578c35fe1c9bd6,,8650778,10.0.17763.1,90112,,Microsoft® Windows® Operating System,10.0.17763.1,urscx01000,1.21
c:/windows/system32/drivers/urssynopsys.sys,2019-05-26 08:30:55,1996-07-24 04:10:55,2018-09-15 07:28:19,urssynopsys.sys,True,True,True,48935,Microsoft Corporation,000052786204e7474ee9e743324597b1c5da6c8bbbfb,,8650778,10.0.17763.1,53248,,Microsoft® Windows® Operating System,10.0.17763.1,urssynopsys,
c:/windows/system32/drivers/usbccgp.sys,2019-05-26 08:30:55,2039-07-22 21:42:52,2018-09-15 07:28:19,usbccgp.sys,True,True,True,240635,Microsoft Corporation,00004ab159894d483e17f137117ddc4021997cd840b5,,8650778,10.0.17763.1,200704,,Microsoft® Windows® Operating System,10.0.17763.1,usbccgp,
c:/windows/system32/drivers/usbcir.sys,2019-05-26 08:30:55,2056-06-30 18:50:12,2018-09-15 07:28:15,usbcir.sys,True,True,True,107558,Microsoft Corporation,0000c85f32384ab3f6e09654f961f17918a1a526c0cb,,8650778,10.0.17763.1,135168,,Microsoft® Windows® Operating System,10.0.17763.1,usbcir,
c:/windows/system32/drivers/usbehci.sys,2019-05-26 08:30:55,2065-06-25 05:28:40,2018-09-15 07:28:19,usbehci.sys,True,True,True,150311,Microsoft Corporation,00009444c604a2a954068e010e2605889211fb10ebb2,,8650778,10.0.17763.1,114688,,Microsoft® Windows® Operating System,10.0.17763.1,usbehci,
c:/windows/system32/drivers/usbhub.sys,2019-05-26 08:30:55,1997-06-09 06:01:34,2018-09-15 07:28:19,usbhub.sys,True,True,True,586803,Microsoft Corporation,0000961b5452736c6515702a815ed218bd1afb786fd7,,8650778,10.0.17763.1,557056,,Microsoft® Windows® Operating System,10.0.17763.1,usbhub,
c:/windows/system32/drivers/usbhub3.sys,2019-05-26 08:30:55,2010-01-23 09:05:51,2018-09-15 07:28:19,usbhub3.sys,True,True,True,642025,Microsoft Corporation,00003b1077634903550e8532e4450f80ea92143eedb3,,8650778,10.0.17763.1,602112,,Microsoft® Windows® Operating System,10.0.17763.1,usbhub3,1.15
c:/windows/system32/drivers/usbohci.sys,2019-05-26 08:30:55,2024-08-30 05:44:02,2018-09-15 07:28:19,usbohci.sys,True,True,True,95111,Microsoft Corporation,000053399d7128a04f29c1547c7a9c8446c1ade47c04,,8650778,10.0.17763.1,61440,,Microsoft® Windows® Operating System,10.0.17763.1,usbohci,
c:/windows/system32/drivers/usbprint.sys,2019-05-26 08:30:55,2008-10-20 18:23:38,2018-09-15 07:28:16,usbprint.sys,True,True,True,51136,Microsoft Corporation,0000663eaddc827f541e9e9e75da8291221704ecf693,,8650778,10.0.17763.1,61440,,Microsoft® Windows® Operating System,10.0.17763.1,usbprint,
c:/windows/system32/drivers/usbser.sys,2019-05-26 08:30:55,2103-11-28 17:00:04,2018-09-15 07:28:18,usbser.sys,True,True,True,112864,Microsoft Corporation,0000b303f1bc977fe74ed3a1c55dd6d1fadafd0cdc0b,,8650778,10.0.17763.1,106496,,Microsoft® Windows® Operating System,10.0.17763.1,usbser,
c:/windows/system32/drivers/usbstor.sys,2019-05-26 08:30:55,2095-08-06 12:53:36,2018-09-15 07:28:19,usbstor.sys,True,True,True,150465,Microsoft Corporation,0000c6dd85aba5bee8d5c54a38d300908c28fde54c70,,8650778,10.0.17763.1,151552,,Microsoft® Windows® Operating System,10.0.17763.1,usbstor,
c:/windows/system32/drivers/usbuhci.sys,2019-05-26 08:30:55,2011-10-02 23:41:39,2018-09-15 07:28:19,usbuhci.sys,True,True,True,93638,Microsoft Corporation,000001715a2b44a47b3c7e5c47a3632810a39597ba13,,8650778,10.0.17763.1,65536,,Microsoft® Windows® Operating System,10.0.17763.1,usbuhci,
c:/windows/system32/drivers/usbxhci.sys,2019-05-26 08:30:55,2087-10-04 08:50:01,2018-09-15 07:28:19,usbxhci.sys,True,True,True,482915,Microsoft Corporation,0000bb8156d6e9fd2f161d489482efcf20246dc3eba9,,8650778,10.0.17763.1,491520,,Microsoft® Windows® Operating System,10.0.17763.1,usbxhci,1.23
c:/windows/system32/drivers/vdrvroot.sys,2019-05-26 08:30:55,2045-12-08 22:50:17,2018-09-15 07:28:18,vdrvroot.sys,True,True,True,62426,Microsoft Corporation,00001416cd77d41287138295d3d1cbfa8b93a470eeed,vdrvroot.inf_amd64_5cdebe29069284d7,8651034,10.0.17763.1,73728,vdrvroot.inf,Microsoft® Windows® Operating System,10.0.17763.1,vdrvroot,1.15
c:/windows/system32/drivers/verifierext.sys,2019-05-26 08:30:55,2105-12-24 00:12:57,2018-09-15 07:28:46,verifierext.sys,True,True,True,278160,Microsoft Corporation,000039327a82319d22d9be7cc749a0431660aec82dd6,,8650778,10.0.17763.1,544768,,Microsoft® Windows® Operating System,10.0.17763.1,verifierext,
c:/windows/system32/drivers/vhdmp.sys,2019-05-26 08:30:56,1984-03-05 08:39:50,2019-03-19 13:15:28,vhdmp.sys,True,True,True,769473,Microsoft Corporation,00006de46ce142a25edb97ee2de8618f3e798c283e17,,8650778,10.0.17763.292,790528,,Microsoft® Windows® Operating System,10.0.17763.1,vhdmp,
c:/windows/system32/drivers/vhf.sys,2019-05-26 08:30:56,2057-12-05 00:39:48,2018-09-15 07:28:18,vhf.sys,True,True,True,44519,Microsoft Corporation,00009938a977de562fb0269ffb6705e79a8f2b744dae,,8650778,10.0.17763.1,69632,,Microsoft® Windows® Operating System,10.0.17763.1,vhf,
c:/windows/system32/drivers/vid.sys,2019-05-26 08:30:56,2099-10-18 18:00:12,2019-03-19 13:15:28,vid.sys,True,True,True,539350,Microsoft Corporation,0000df8c1acaa4c3c77ea13b298a8187ee37a184b932,wvid.inf_amd64_40f1799a34d37fc2,8650778,10.0.17763.194,540672,wvid.inf,Microsoft® Windows® Operating System,10.0.17763.194,vid,1.15
c:/windows/system32/drivers/vm3dmp-debug.sys,2019-05-26 08:30:56,2018-01-31 10:27:10,2018-03-22 10:04:10,vm3dmp-debug.sys,False,True,True,404403,"VMware, Inc.",0000cdfd55cf54285174647673695705e6cc521df7b7,,8650826,8.15.1.65,364544,,VMware SVGA 3D,8.15.01.0065 - build-7718389,vm3dmp-debug,
