Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
413751AB,1204,647664,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,909808,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
FDDF65E0,1205,648320,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,2,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,910464,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
4E80246A,1206,648992,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,5,AccessAllowedCallback|AccessAllowed,911136,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
4D8024EA,1207,649376,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,5,AccessAllowedCallback|AccessAllowed,911520,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
F1317392,1208,649760,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,911904,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
F2AE15BC,1209,650416,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,9,AccessAllowedCallback|AccessAllowed,912560,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
81953958,1210,650928,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,913072,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
81377392,1211,651584,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,913728,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
648C3AD4,1212,652240,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,9,AccessAllowedCallback|AccessAllowed,914384,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
B4037975,1213,652704,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,9,AccessAllowedCallback|AccessAllowed,914848,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
2A205753,1214,653200,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,915344,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
81091B85,1215,653840,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,915984,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
