CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
237,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.Office.OneNote_16.0.1929.1156_x64__8wekyb3d8bbwe\onenoteim.exe,AppCompatCache,2014-03-18 09:50:09.3656524
238,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.HelpAndTips_6.3.9654.20428_x64__8wekyb3d8bbwe\helpandtips.exe,AppCompatCache,2014-03-18 09:46:45.7315751
239,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.BingMaps_2.0.2530.2317_x64__8wekyb3d8bbwe\Map.exe,AppCompatCache,2014-03-18 09:48:29.9249601
240,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\setup16.exe,AppCompatCache,2013-08-22 04:03:23.2545280
241,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\instnm.exe,AppCompatCache,2013-08-22 04:03:22.7544789
242,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\InstallShield\_isdel.exe,AppCompatCache,2013-06-18 13:14:55.1237748
243,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\InstallShield\setup.exe,AppCompatCache,2013-06-18 13:14:55.1862781
244,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\FlashPlayerApp.exe,AppCompatCache,2013-08-15 22:09:51.9241398
245,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\dpnsvr.exe,AppCompatCache,2013-08-22 04:05:19.2190240
246,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\dplaysvr.exe,AppCompatCache,2013-08-22 04:05:19.2190240
247,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\dpnsvr.exe,AppCompatCache,2013-08-22 11:33:50.9988697
