Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
BBE9F41B,680,122416,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessDenied|AccessAllowed,384560,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
970AFA79,681,122624,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessDenied|AccessAllowed,384768,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
D1174B68,682,122848,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,1,AccessAllowed,384992,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
E9989186,683,122960,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,2,AccessAllowed,385104,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
F0DC896E,684,123088,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,385232,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
F2E0896E,685,123280,S-1-5-20,S-1-5-20,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,385424,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
EA64884E,686,123472,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,385616,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
EC68884E,687,123664,S-1-5-20,S-1-5-20,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,385808,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
A71FE89D,688,123856,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,386000,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
A821E89D,689,124016,S-1-5-19,S-1-5-19,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,386160,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
2206D3D5,690,124176,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessAllowed,386320,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
5960A32B,691,124384,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,386528,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
FFD5A8BC,692,124544,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,386688,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
46E92D9C,693,124688,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,386832,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
39E0632A,694,124864,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,387008,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
FF55F5BC,695,125024,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,387168,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
A9AEA738,696,125168,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,387312,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
8BB5FC0A,697,125360,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,2,AccessAllowed,387504,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
288FDEB9,698,125488,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,387632,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
8E7527AB,699,125632,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,2,AccessAllowed,387776,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
FE55BABC,700,125760,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,3,AccessAllowed,387904,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
0756BA6C,701,125904,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,3,AccessAllowed,388048,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
38E0632A,702,126048,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,388192,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
85EE924F,703,126208,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,388352,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
3F5835BD,704,126416,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,388560,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
19E9A32B,705,126560,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,388704,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
48181A48,706,126720,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,388864,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
8DB5FC0A,707,126928,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,2,AccessAllowed,389072,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
