HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{a5a2d52a-4944-47c4-a3e0-8bd92e14d953},AppName,RegSz,xpsviewer.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{afe26134-8a16-4149-b798-242574f3f4a9},AppName,RegSz,IMTCPROP.exe,,,,True,False,2017-09-29 13:47:11.7913412,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{aff735eb-cdf9-4894-aa69-3e3131128618},AppName,RegSz,cmd.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{B43A0C1E-B63F-4691-B68F-CD807A45DA01},AppName,RegSz,TSWbPrxy.exe,,,,True,False,2017-09-29 13:47:11.7913412,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{C8999AEC-AECE-4E27-9BCB-5358B13F9FF9},AppName,RegSz,dfsvc.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{dc6bf185-7ae4-444e-8c35-e447b0d2bd1e},AppName,RegSz,notepad.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{DD993BDC-06E0-4131-B889-DD3B9AEBE253},AppName,RegSz,IEContentService.exe,,,,True,False,2018-03-27 09:45:40.8534035,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{eee261cc-4b3e-46e7-affb-61f297155bf2},AppName,RegSz,presentationhost.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{f5d04f46-b4b2-4202-a191-f780421b4200},AppName,RegSz,imjpdct.exe,,,,True,False,2017-09-29 13:47:11.7913412,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{FAB3E735-69C7-453B-A446-B6823C6DF1C9},AppName,RegSz,FlashUtil_ActiveX.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{FAF199D2-BFA7-4394-A4DE-044A08E59B32},AppName,RegSz,FlashUtil_ActiveX.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Plugin Extension,ASEP,ROOT\Microsoft\Internet Explorer\Plugins\Extension,,,,,,,True,False,2017-09-29 14:41:46.8854012,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,AeDebug,ASEP,ROOT\Microsoft\Windows NT\CurrentVersion\AeDebug,UserDebuggerHotKey,RegDword,0,,,,True,False,2017-09-29 13:48:39.8448405,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom,ASEP,ROOT\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom,,,,,,,True,False,2017-09-29 13:48:39.8448405,
