BatchKeyPath,BatchValueName,Name,Description,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
ROOT\ControlSet001\Services,None,cnghwassist,"@%SystemRoot%\system32\drivers\cnghwassist.sys,-100","@%SystemRoot%\system32\drivers\cnghwassist.sys,-100",Disabled,KernelDriver,2018-03-27 12:13:01.4080425,,Base,System32\DRIVERS\cnghwassist.sys,,
ROOT\ControlSet001\Services,None,CompositeBus,,"@compositebus.inf,%CompositeBus.SVCDESC%;Composite Bus Enumerator Driver",Manual,KernelDriver,2018-03-27 21:45:39.6196611,2018-03-27 12:11:30.7763247,Extended Base,\SystemRoot\System32\DriverStore\FileRepository\compositebus.inf_amd64_9c1fb8f4db31c348\CompositeBus.sys,,
ROOT\ControlSet001\Services,None,COMSysApp,"@comres.dll,-948","@comres.dll,-947",Manual,Win32OwnProcess,2017-09-29 13:47:44.6219362,,,%SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeDebugPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
ROOT\ControlSet001\Services,None,condrv,,Console Driver,Manual,KernelDriver,2017-09-29 13:47:44.6219362,,Base,System32\drivers\condrv.sys,,
ROOT\ControlSet001\Services,None,CoreMessagingRegistrar,"@%SystemRoot%\system32\coremessaging.dll,-2","@%SystemRoot%\system32\coremessaging.dll,-1",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p,,
ROOT\ControlSet001\Services,None,CoreUI,,,Disabled,Adapter,2017-09-29 13:47:03.9313748,,,,,
ROOT\ControlSet001\Services,None,cphs,Intel(R) Content Protection HECI Service - enables communication with the Content Protection FW,Intel(R) Content Protection HECI Service,Manual,Win32OwnProcess,2018-03-27 09:56:24.0890213,,,%SystemRoot%\SysWow64\IntelCpHeciSvc.exe,,
ROOT\ControlSet001\Services,None,crypt32,,,Disabled,Adapter,2018-03-27 12:11:54.6187427,,,,,
ROOT\ControlSet001\Services,None,CryptSvc,"@%SystemRoot%\system32\cryptsvc.dll,-1002","@%SystemRoot%\system32\cryptsvc.dll,-1001",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k NetworkService -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,CSC,"@%systemroot%\system32\cscsvc.dll,-203","@%systemroot%\system32\cscsvc.dll,-202",System,KernelDriver,2017-09-29 14:43:19.5360777,,network,system32\drivers\csc.sys,,
ROOT\ControlSet001\Services,None,CscService,"@%systemroot%\system32\cscsvc.dll,-201","@%systemroot%\system32\cscsvc.dll,-200",Manual,Win32ShareProcess,2017-09-29 14:43:19.5360777,2017-09-29 14:43:18.9550761,ProfSvc_Group,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeTcbPrivilege SeImpersonatePrivilege SeIncreaseBasePriorityPrivilege
ROOT\ControlSet001\Services,None,dam,"@%SystemRoot%\system32\drivers\dam.sys,-101","@%SystemRoot%\system32\drivers\dam.sys,-100",System,KernelDriver,2017-09-29 13:47:44.6219362,,,system32\drivers\dam.sys,,
ROOT\ControlSet001\Services,None,dbupdate,"Keeps your Dropbox software up to date. If this service is disabled or stopped, your Dropbox software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Dropbox software using it.",Dropbox Update Service (dbupdate),Automatic,Win32OwnProcess,2018-03-28 00:03:23.7816991,,,"""C:\Program Files (x86)\Dropbox\Update\DropboxUpdate.exe"" /svc",,
ROOT\ControlSet001\Services,None,dbupdatem,"Keeps your Dropbox software up to date. If this service is disabled or stopped, your Dropbox software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Dropbox software using it.",Dropbox Update Service (dbupdatem),Manual,Win32OwnProcess,2018-03-28 00:03:23.7816991,,,"""C:\Program Files (x86)\Dropbox\Update\DropboxUpdate.exe"" /medsvc",,
ROOT\ControlSet001\Services,None,DbxSvc,Dropbox Service,DbxSvc,Automatic,Win32OwnProcess,2018-03-29 21:10:16.1974320,,,%SystemRoot%\system32\DbxSvc.exe,,SeLoadDriverPrivilege
ROOT\ControlSet001\Services,None,DCLocator,,,Disabled,Adapter,2017-09-29 13:47:03.9313748,,,,,
ROOT\ControlSet001\Services,None,DcomLaunch,"@combase.dll,-5013","@combase.dll,-5012",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeDebugPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege
ROOT\ControlSet001\Services,None,defragsvc,"@%SystemRoot%\system32\defragsvc.dll,-102","@%SystemRoot%\system32\defragsvc.dll,-101",Manual,Win32OwnProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k defragsvc,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeIncreaseWorkingSetPrivilege SeTcbPrivilege SeSystemProfilePrivilege SeAuditPrivilege SeCreateGlobalPrivilege SeBackupPrivilege SeManageVolumePrivilege
ROOT\ControlSet001\Services,None,DellRbtn,,"@oem2.inf,%DellRbtn%;Airplane Mode Switch",Manual,KernelDriver,2018-03-27 21:45:39.8073532,2018-03-27 09:17:17.2516713,,\SystemRoot\System32\drivers\DellRbtn.sys,,
ROOT\ControlSet001\Services,None,DeviceAssociationService,"@%SystemRoot%\system32\das.dll,-101","@%SystemRoot%\system32\das.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege SeLoadDriverPrivilege
ROOT\ControlSet001\Services,None,DeviceInstall,"@%SystemRoot%\system32\umpnpmgr.dll,-101","@%SystemRoot%\system32\umpnpmgr.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2018-03-27 09:56:24.4290613,PlugPlay,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,,SeTcbPrivilege SeSecurityPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeUndockPrivilege SeDebugPrivilege SeShutdownPrivilege
ROOT\ControlSet001\Services,None,DevicesFlowUserSvc,"@%SystemRoot%\system32\DevicesFlowBroker.dll,-104","@%SystemRoot%\system32\DevicesFlowBroker.dll,-103",Manual,96,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k DevicesFlow,,
ROOT\ControlSet001\Services,None,DevicesFlowUserSvc_1d05b,"@%SystemRoot%\system32\DevicesFlowBroker.dll,-104",DevicesFlowUserSvc_1d05b,Manual,224,2018-03-27 21:45:45.0127380,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
ROOT\ControlSet001\Services,None,DevQueryBroker,"@%SystemRoot%\system32\DevQueryBroker.dll,-101","@%SystemRoot%\system32\DevQueryBroker.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege
ROOT\ControlSet001\Services,None,Dfsc,"@%systemroot%\system32\wkssvc.dll,-1009","@%systemroot%\system32\wkssvc.dll,-1008",System,FileSystemDriver,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,Network,System32\Drivers\dfsc.sys,,
ROOT\ControlSet001\Services,None,Dhcp,"@%SystemRoot%\system32\dhcpcore.dll,-101","@%SystemRoot%\system32\dhcpcore.dll,-100",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
ROOT\ControlSet001\Services,None,diagnosticshub.standardcollector.service,"@%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.ServiceRes.dll,-1001","@%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.ServiceRes.dll,-1000",Manual,Win32OwnProcess,2017-09-29 13:47:44.6219362,,,%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe,,SeImpersonatePrivilege SeSystemProfilePrivilege SeDebugPrivilege
ROOT\ControlSet001\Services,None,diagsvc,"@%systemroot%\system32\DiagSvc.dll,-101","@%systemroot%\system32\DiagSvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\System32\svchost.exe -k diagnostics,,SeTcbPrivilege SeTakeOwnershipPrivilege
ROOT\ControlSet001\Services,None,DiagTrack,"@%SystemRoot%\system32\diagtrack.dll,-3002","@%SystemRoot%\system32\diagtrack.dll,-3001",Automatic,Win32OwnProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\System32\svchost.exe -k utcsvc -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeImpersonatePrivilege SeSystemProfilePrivilege SeTcbPrivilege SeDebugPrivilege
ROOT\ControlSet001\Services,None,Disk,,"@disk.inf,%disk_ServiceDesc%;Disk Driver",Boot,KernelDriver,2018-03-27 21:45:40.2290570,,,System32\drivers\disk.sys,,
ROOT\ControlSet001\Services,None,DmEnrollmentSvc,"@%systemroot%\system32\Windows.Internal.Management.dll,-101","@%systemroot%\system32\Windows.Internal.Management.dll,-100",Manual,Win32OwnProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%systemroot%\system32\svchost.exe -k netsvcs -p,,SeImpersonatePrivilege SeTcbPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeBackupPrivilege SeRestorePrivilege SeSystemEnvironmentPrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege SeShutdownPrivilege
ROOT\ControlSet001\Services,None,dmvsc,,,Manual,KernelDriver,2018-03-27 09:55:48.4485779,,,\SystemRoot\System32\drivers\dmvsc.sys,,
ROOT\ControlSet001\Services,None,dmwappushservice,"@%SystemRoot%\system32\dmwappushsvc.dll,-201","@%SystemRoot%\system32\dmwappushsvc.dll,-200",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseWorkingSetPrivilege
ROOT\ControlSet001\Services,None,Dnscache,"@%SystemRoot%\System32\dnsapi.dll,-102","@%SystemRoot%\System32\dnsapi.dll,-101",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,TDI,%SystemRoot%\system32\svchost.exe -k NetworkService -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
ROOT\ControlSet001\Services,None,DoSvc,"@%systemroot%\system32\dosvc.dll,-101","@%systemroot%\system32\dosvc.dll,-100",Automatic,Win32ShareProcess,2018-03-27 12:13:28.1631811,,,%SystemRoot%\System32\svchost.exe -k NetworkService -p,,
ROOT\ControlSet001\Services,None,dot3svc,"@%systemroot%\system32\dot3svc.dll,-1103","@%systemroot%\system32\dot3svc.dll,-1102",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,TDI,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,DPS,"@%systemroot%\system32\dps.dll,-501","@%systemroot%\system32\dps.dll,-500",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,drmkaud,,"@wdmaudio.inf,%drmkaud.SvcDesc%;Microsoft Trusted Audio Drivers",Manual,KernelDriver,2018-04-06 12:26:17.4438463,,,\SystemRoot\System32\drivers\drmkaud.sys,,
ROOT\ControlSet001\Services,None,DsmSvc,"@%SystemRoot%\system32\DeviceSetupManager.dll,-1001","@%SystemRoot%\system32\DeviceSetupManager.dll,-1000",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege SeTcbPrivilege SeCreatePermanentPrivilege SeAssignPrimaryTokenPrivilege SeLoadDriverPrivilege
ROOT\ControlSet001\Services,None,DsSvc,"@%SystemRoot%\system32\dssvc.dll,-10002","@%SystemRoot%\system32\dssvc.dll,-10003",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeImpersonatePrivilege SeCreateGlobalPrivilege
ROOT\ControlSet001\Services,None,DusmSvc,"@%SystemRoot%\System32\dusmsvc.dll,-2","@%SystemRoot%\System32\dusmsvc.dll,-1",Automatic,Win32OwnProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9313748,TDI,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,
ROOT\ControlSet001\Services,None,DXGKrnl,Controls the underlying video driver stacks to provide fully-featured display capabilities.,LDDM Graphics Subsystem,Manual,KernelDriver,2017-09-29 13:47:44.6219362,,Video Init,\SystemRoot\System32\drivers\dxgkrnl.sys,,
ROOT\ControlSet001\Services,None,e1iexpress,,"@net1ic64.inf,%e1iExpress.Service.DispName%;Intel(R) PRO/1000 PCI Express Network Connection Driver I",Manual,KernelDriver,2018-03-27 21:45:39.8384190,,NDIS,\SystemRoot\System32\drivers\e1i63x64.sys,,
ROOT\ControlSet001\Services,None,Eaphost,"@%systemroot%\system32\eapsvc.dll,-2","@%systemroot%\system32\eapsvc.dll,-1",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9157486,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeTcbPrivilege SeDebugPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,ebdrv,,"@netevbda.inf,%vbd_srv_desc%;QLogic 10 Gigabit Ethernet Adapter VBD",Boot,KernelDriver,2018-03-27 12:11:29.6794612,2018-03-27 12:11:29.0096625,System Bus Extender,System32\drivers\evbda.sys,,
ROOT\ControlSet001\Services,None,EFS,"@%SystemRoot%\system32\efssvc.dll,-101","@%SystemRoot%\system32\efssvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9157486,,%SystemRoot%\System32\lsass.exe,,SeImpersonatePrivilege SeTcbPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeAuditPrivilege
ROOT\ControlSet001\Services,None,EhStorClass,"@%SystemRoot%\system32\drivers\EhStorClass.sys,-101","@%SystemRoot%\system32\drivers\EhStorClass.sys,-100",Boot,KernelDriver,2018-03-27 21:45:40.2290570,2018-03-27 12:11:29.3692973,SCSI Class,System32\drivers\EhStorClass.sys,,
ROOT\ControlSet001\Services,None,EhStorTcgDrv,,"@ehstortcgdrv.inf,%EhStorTcgDrv.Desc%;Microsoft driver for storage devices supporting IEEE 1667 and TCG protocols",Boot,KernelDriver,2018-03-27 12:11:29.6794612,2018-03-27 12:11:29.3692973,SCSI Class,System32\drivers\EhStorTcgDrv.sys,,
ROOT\ControlSet001\Services,None,embeddedmode,"@%SystemRoot%\system32\embeddedmodesvc.dll,-202","@%SystemRoot%\system32\embeddedmodesvc.dll,-201",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.9157486,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,EntAppSvc,"@EnterpriseAppMgmtSvc.dll,-2","@EnterpriseAppMgmtSvc.dll,-1",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,,,%systemroot%\system32\svchost.exe -k appmodel -p,,SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,ErrDev,,"@errdev.inf,%ERRDEV.SvcDesc%;Microsoft Hardware Error Device Driver",Manual,KernelDriver,2017-09-29 13:46:13.8805195,,Extended Base,\SystemRoot\System32\drivers\errdev.sys,,
ROOT\ControlSet001\Services,None,ESENT,,,Disabled,Adapter,2017-09-29 13:47:03.9157486,,,,,
ROOT\ControlSet001\Services,None,EventLog,"@%SystemRoot%\system32\wevtsvc.dll,-201","@%SystemRoot%\system32\wevtsvc.dll,-200",Automatic,Win32ShareProcess,2018-03-27 09:45:40.1971309,,Event Log,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege
ROOT\ControlSet001\Services,None,EventSystem,"@comres.dll,-2451","@comres.dll,-2450",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,exfat,exFAT File System Driver,exFAT File System Driver,Manual,FileSystemDriver,2017-09-29 13:47:44.6219362,,Boot File System,,,
ROOT\ControlSet001\Services,None,fastfat,Note - dependance on CDROM.SYS only if required to read/write DVD-RAM media (which appears as CD class device). (Core) (All pieces),FAT12/16/32 File System Driver,Manual,FileSystemDriver,2017-09-29 13:47:44.6219362,,Boot File System,,,
ROOT\ControlSet001\Services,None,Fax,"@%systemroot%\system32\fxsresm.dll,-122","@%systemroot%\system32\fxsresm.dll,-118",Manual,Win32OwnProcess,2017-09-29 13:47:44.6219362,,,%systemroot%\system32\fxssvc.exe,,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
ROOT\ControlSet001\Services,None,fdc,,"@fdc.inf,%fdc_ServiceDesc%;Floppy Disk Controller Driver",Manual,KernelDriver,2017-09-29 13:46:14.3805593,,,\SystemRoot\System32\drivers\fdc.sys,,
ROOT\ControlSet001\Services,None,fdPHost,"@%systemroot%\system32\fdPHost.dll,-101","@%systemroot%\system32\fdPHost.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,FDResPub,"@%systemroot%\system32\fdrespub.dll,-101","@%systemroot%\system32\fdrespub.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,,SeChangeNotifyPrivilege
ROOT\ControlSet001\Services,None,fhsvc,"@%systemroot%\system32\fhsvc.dll,-102","@%systemroot%\system32\fhsvc.dll,-101",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2018-03-27 12:13:27.8471111,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeBackupPrivilege SeImpersonatePrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,FileCrypt,"@%systemroot%\system32\drivers\filecrypt.sys,-101","@%systemroot%\system32\drivers\filecrypt.sys,-100",System,FileSystemDriver,2017-09-29 13:47:44.6219362,,FSFilter Encryption,system32\drivers\filecrypt.sys,,
ROOT\ControlSet001\Services,None,FileInfo,"@%SystemRoot%\system32\drivers\fileinfo.sys,-101","@%SystemRoot%\system32\drivers\fileinfo.sys,-100",Boot,FileSystemDriver,2017-09-29 13:47:44.6219362,,FSFilter Bottom,System32\drivers\fileinfo.sys,,
ROOT\ControlSet001\Services,None,Filetrace,"@%SystemRoot%\system32\drivers\filetrace.sys,-10000","@%SystemRoot%\system32\drivers\filetrace.sys,-10001",Manual,FileSystemDriver,2017-09-29 13:47:44.6219362,,FSFilter Activity Monitor,system32\drivers\filetrace.sys,,
ROOT\ControlSet001\Services,None,flpydisk,,"@flpydisk.inf,%floppy_ServiceDesc%;Floppy Disk Driver",Manual,KernelDriver,2017-09-29 13:46:14.4118123,,,\SystemRoot\System32\drivers\flpydisk.sys,,
ROOT\ControlSet001\Services,None,FltMgr,"@%SystemRoot%\system32\drivers\fltmgr.sys,-10000","@%SystemRoot%\system32\drivers\fltmgr.sys,-10001",Boot,FileSystemDriver,2017-09-29 13:47:44.6219362,,FSFilter Infrastructure,system32\drivers\fltmgr.sys,,
ROOT\ControlSet001\Services,None,FontCache,"@%systemroot%\system32\FntCache.dll,-101","@%systemroot%\system32\FntCache.dll,-100",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,AudioGroup,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeAuditPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,FrameServer,"@%systemroot%\system32\FrameServer.dll,-101","@%systemroot%\system32\FrameServer.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,,,%SystemRoot%\System32\svchost.exe -k Camera,,
ROOT\ControlSet001\Services,None,FsDepends,"@%SystemRoot%\system32\drivers\fsdepends.sys,-10000","@%SystemRoot%\system32\drivers\fsdepends.sys,-10001",Manual,FileSystemDriver,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,FSFilter Top,System32\drivers\FsDepends.sys,,
ROOT\ControlSet001\Services,None,Fs_Rec,,,Boot,RecognizerDriver,2017-09-29 13:47:44.6219362,,File System,,,
ROOT\ControlSet001\Services,None,fvevol,"@%SystemRoot%\system32\drivers\fvevol.sys,-100","@%SystemRoot%\system32\drivers\fvevol.sys,-100",Boot,KernelDriver,2018-03-27 21:45:40.3071850,,PnP Filter,System32\DRIVERS\fvevol.sys,,
ROOT\ControlSet001\Services,None,gencounter,,"@wGenCounter.inf,%GenCounter.SVCDESC%;Microsoft Hyper-V Generation Counter",Manual,KernelDriver,2018-03-27 09:55:48.4485779,,,\SystemRoot\System32\drivers\vmgencounter.sys,,
ROOT\ControlSet001\Services,None,genericusbfn,,"@genericusbfn.inf,%genericusbfn.ServiceName%;Generic USB Function Class",Manual,KernelDriver,2017-09-29 13:46:23.5219224,,Base,\SystemRoot\System32\drivers\genericusbfn.sys,,
ROOT\ControlSet001\Services,None,GPIOClx0101,,Microsoft GPIO Class Extension Driver,Manual,KernelDriver,2017-09-29 13:47:44.6219362,,System Bus Extender,System32\Drivers\msgpioclx.sys,,
ROOT\ControlSet001\Services,None,gpsvc,"@gpapi.dll,-113","@gpapi.dll,-112",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,ProfSvc_Group,%systemroot%\system32\svchost.exe -k netsvcs -p,,SeImpersonatePrivilege SeTcbPrivilege SeTakeOwnershipPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeSecurityPrivilege SeChangeNotifyPrivilege SeCreatePermanentPrivilege SeShutdownPrivilege SeLoadDriverPrivilege SeRestorePrivilege SeBackupPrivilege SeCreatePagefilePrivilege
ROOT\ControlSet001\Services,None,GpuEnergyDrv,"@%SystemRoot%\system32\drivers\gpuenergydrv.sys,-101","@%SystemRoot%\system32\drivers\gpuenergydrv.sys,-100",System,KernelDriver,2017-09-29 13:47:44.6219362,,,System32\drivers\gpuenergydrv.sys,,
ROOT\ControlSet001\Services,None,GraphicsPerfSvc,"@%SystemRoot%\system32\GraphicsPerfSvc.dll,-101","@%SystemRoot%\system32\GraphicsPerfSvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,,%SystemRoot%\System32\svchost.exe -k GraphicsPerfSvcGroup,,
ROOT\ControlSet001\Services,None,gupdate,"Keeps your Google software up to date. If this service is disabled or stopped, your Google software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Google software using it.",Google Update Service (gupdate),Automatic,Win32OwnProcess,2018-03-27 09:29:39.6974684,,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /svc",,
ROOT\ControlSet001\Services,None,gupdatem,"Keeps your Google software up to date. If this service is disabled or stopped, your Google software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Google software using it.",Google Update Service (gupdatem),Manual,Win32OwnProcess,2018-03-27 09:29:39.7014685,,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /medsvc",,
ROOT\ControlSet001\Services,None,HdAudAddService,,"@hdaudio.inf,%UAAFunctionDriverForHdAudio.SvcDesc%;Microsoft 1.1 UAA Function Driver for High Definition Audio Service",Manual,KernelDriver,2018-03-27 21:45:41.8072364,,,\SystemRoot\System32\drivers\HdAudio.sys,,
ROOT\ControlSet001\Services,None,HDAudBus,,"@hdaudbus.inf,%HDAudBus.SVCDESC%;Microsoft UAA Bus Driver for High Definition Audio",Manual,KernelDriver,2018-03-27 21:45:39.8384190,2018-03-27 12:13:13.5566845,Extended Base,\SystemRoot\System32\drivers\HDAudBus.sys,,
ROOT\ControlSet001\Services,None,HidBatt,,"@hidbatt.inf,%HidBatt.SvcDesc%;HID UPS Battery Driver",Manual,KernelDriver,2017-09-29 13:46:14.4743179,,,\SystemRoot\System32\drivers\HidBatt.sys,,
ROOT\ControlSet001\Services,None,HidBth,,"@hidbth.inf,%HIDBTH.SvcDesc%;Microsoft Bluetooth HID Miniport",Manual,KernelDriver,2017-09-29 13:46:24.0375903,,extended base,\SystemRoot\System32\drivers\hidbth.sys,,
ROOT\ControlSet001\Services,None,hidi2c,,"@hidi2c.inf,%hidi2c.SVCDESC%;Microsoft I2C HID Miniport Driver",Manual,KernelDriver,2017-09-29 13:46:24.7720247,,Extended Base,\SystemRoot\System32\drivers\hidi2c.sys,,
ROOT\ControlSet001\Services,None,hidinterrupt,,"@hidinterrupt.inf,%HID_Interrupt.SvcDesc%;Common Driver for HID Buttons implemented with interrupts",Manual,KernelDriver,2017-09-29 13:46:24.8032772,,Extended Base,\SystemRoot\System32\drivers\hidinterrupt.sys,,
ROOT\ControlSet001\Services,None,HidIr,,"@hidir.inf,%HIDIR.SvcDesc%;Microsoft Infrared HID Driver",Manual,KernelDriver,2017-09-29 13:46:05.4110906,2017-09-29 13:46:05.4110906,extended base,\SystemRoot\System32\drivers\hidir.sys,,
