Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
fdPHost,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\fdPHost.dll,-101",None,"@%systemroot%\system32\fdPHost.dll,-100",Manual,Win32ShareProcess,2008-01-19 11:37:29.7623427,2008-01-19 11:37:29.7623427,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeChangeNotifyPrivilege SeImpersonatePrivilege
FDResPub,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\fdrespub.dll,-101",None,"@%systemroot%\system32\fdrespub.dll,-100",Manual,Win32ShareProcess,2008-01-19 11:37:29.7623427,2008-01-19 11:37:29.7623427,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeChangeNotifyPrivilege
FileInfo,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Collects information about files in memory to be consumed by other system services.,None,File Information FS MiniFilter,Manual,FileSystemDriver,2008-01-19 11:37:29.7623427,,FSFilter Bottom,system32\drivers\fileinfo.sys,,
Filetrace,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,ETW File Trace Filter,None,FileTrace,Manual,FileSystemDriver,2008-01-19 11:37:29.7623427,,FSFilter Activity Monitor,system32\drivers\filetrace.sys,,
flpydisk,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Floppy Disk Driver,Disabled,KernelDriver,2015-08-24 06:51:55.0781250,,,system32\DRIVERS\flpydisk.sys,,
FltMgr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,File System Filter Manager Driver,None,FltMgr,Boot,FileSystemDriver,2015-09-13 04:18:01.5625000,,FSFilter Infrastructure,system32\drivers\fltmgr.sys,,
FontCache3.0.0.0,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\PresentationHost.exe,-3310",None,"@%SystemRoot%\system32\PresentationHost.exe,-3309",Manual,Win32OwnProcess,2015-08-23 21:26:05.6725000,,,%systemroot%\Microsoft.Net\Framework\v3.0\WPF\PresentationFontCache.exe,,
Fs_Rec,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,System,RecognizerDriver,2015-09-13 04:18:01.5625000,,Boot file system,,,
gagp30kx,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Generic AGPv3.0 Filter for K8 Processor Platforms,Manual,KernelDriver,2008-01-19 11:37:29.7623427,2008-01-19 11:37:29.7623427,PnP Filter,\SystemRoot\system32\drivers\gagp30kx.sys,,
gpsvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@gpapi.dll,-113",None,"@gpapi.dll,-112",Automatic,Win32OwnProcess,2008-01-19 11:48:06.6953333,2008-01-19 11:37:34.8635754,ProfSvc_Group,%windir%\system32\svchost.exe -k GPSvcGroup,,SeImpersonatePrivilege SeTcbPrivilege SeTakeOwnershipPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeSecurityPrivilege SeChangeNotifyPrivilege SeCreatePermanentPrivilege SeShutdownPrivilege SeLoadDriverPrivilege SeRestorePrivilege SeBackupPrivilege
HdAudAddService,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft 1.1 UAA Function Driver for High Definition Audio Service,Manual,KernelDriver,2015-09-13 04:18:04.8281250,,,system32\drivers\HdAudio.sys,,
HDAudBus,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft UAA Bus Driver for High Definition Audio,Manual,KernelDriver,2015-09-13 04:18:01.5937500,,Extended Base,system32\DRIVERS\HDAudBus.sys,,
HidBth,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Bluetooth HID Miniport,Disabled,KernelDriver,2015-08-24 06:51:54.5312500,,extended base,\SystemRoot\system32\drivers\hidbth.sys,,
HidIr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Infrared HID Driver,Disabled,KernelDriver,2015-08-24 06:51:54.5156250,,extended base,\SystemRoot\system32\drivers\hidir.sys,,
hidserv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\System32\hidserv.dll,-102",None,"@%SystemRoot%\System32\hidserv.dll,-101",Manual,Win32ShareProcess,2008-01-19 11:37:29.7623427,2008-01-19 11:37:29.7623427,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
HidUsb,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft HID Class Driver,Manual,KernelDriver,2015-09-13 04:18:05.5625000,,extended base,system32\DRIVERS\hidusb.sys,,
hkmsvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\kmsvc.dll,-7",None,"@%SystemRoot%\system32\kmsvc.dll,-6",Manual,Win32ShareProcess,2008-01-19 11:37:29.7623427,2008-01-19 11:41:39.3951429,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\system32\kmsvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege
HpCISSs,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:54.1718750,2008-01-19 11:37:29.7623427,SCSI Miniport,\SystemRoot\system32\drivers\hpcisss.sys,,
HTTP,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"This service implements the hypertext transfer protocol (HTTP). If this service is disabled, any services that explicitly depend on it will fail to start.",None,HTTP,Manual,KernelDriver,2015-09-13 04:18:01.5625000,2008-01-19 11:37:29.7623427,,system32\drivers\HTTP.sys,,
i2omp,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.1406250,2008-01-19 11:37:29.7623427,SCSI miniport,\SystemRoot\system32\drivers\i2omp.sys,,
i8042prt,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,i8042 Keyboard and PS/2 Mouse Port Driver,System,KernelDriver,2015-09-13 04:18:01.6093750,2015-08-24 06:52:42.6875000,Keyboard Port,system32\DRIVERS\i8042prt.sys,,
iaStorV,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Intel RAID Controller Vista,Disabled,KernelDriver,2015-08-24 06:51:53.2031250,2008-01-19 11:37:29.7623427,SCSI Miniport,\SystemRoot\system32\drivers\iastorv.sys,,
idsvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\Microsoft.NET\Framework\v3.0\Windows Communication Foundation\ServiceModelInstallRC.dll,-8192",None,"@%systemroot%\Microsoft.NET\Framework\v3.0\Windows Communication Foundation\ServiceModelInstallRC.dll,-8193",Manual,Win32ShareProcess,2015-08-23 21:26:04.0162500,,,"""%systemroot%\Microsoft.NET\Framework\v3.0\Windows Communication Foundation\infocard.exe""",,SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeBackupPrivilege SeRestorePrivilege SeImpersonatePrivilege
iirsp,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.3437500,2008-01-19 11:37:29.7623427,SCSI Miniport,\SystemRoot\system32\drivers\iirsp.sys,,
IKEEXT,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\ikeext.dll,-502",None,"@%SystemRoot%\system32\ikeext.dll,-501",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7623427,2008-01-19 11:37:29.7623427,,%systemroot%\system32\svchost.exe -k netsvcs,,SeAuditPrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege
inetaccs,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7623427,2008-01-19 11:37:29.7623427,,,,
InetInfo,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2015-08-23 21:25:50.9068750,2015-08-23 21:25:50.0318750,,,,
intelide,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Boot,KernelDriver,2015-09-13 04:18:01.5937500,,System Bus Extender,system32\drivers\intelide.sys,,
intelppm,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Intel Processor Driver,Manual,KernelDriver,2015-09-13 04:18:01.5781250,,Extended Base,system32\DRIVERS\intelppm.sys,,
ioatdma,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Intel(R) QuickData Technology Device,Disabled,KernelDriver,2015-08-24 06:51:53.1093750,,NDIS,\SystemRoot\system32\drivers\qd26032.sys,,
IPBusEnum,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\IPBusEnum.dll,-103",None,"@%systemroot%\system32\IPBusEnum.dll,-102",Disabled,Win32ShareProcess,2008-01-19 11:41:37.8507330,2008-01-19 11:37:29.7623427,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege
IpFilterDriver,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\rascfg.dll,-32013",None,"@%systemroot%\system32\rascfg.dll,-32013",Manual,KernelDriver,2008-01-19 11:38:04.8157674,,,system32\DRIVERS\ipfltdrv.sys,,
iphlpsvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\iphlpsvc.dll,-201",None,"@%SystemRoot%\system32\iphlpsvc.dll,-200",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7623427,2008-01-19 11:41:00.4260931,,%SystemRoot%\System32\svchost.exe -k NetSvcs,,SeCreateGlobalPrivilege SeImpersonatePrivilege
IPMIDRV,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:54.6875000,,,system32\DRIVERS\IPMIDrv.sys,,
IPNAT,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,IP Network Address Translator,Manual,KernelDriver,2008-01-19 11:37:29.7623427,,,System32\drivers\ipnat.sys,,
IRENUM,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,IR Bus Enumerator,None,IR Bus Enumerator,Manual,KernelDriver,2008-01-19 11:37:29.7623427,,,system32\drivers\irenum.sys,,
isapnp,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,PnP ISA/EISA Bus Driver,Disabled,KernelDriver,2015-08-24 06:51:55.2343750,,Boot Bus Extender,\SystemRoot\system32\drivers\isapnp.sys,,
iScsiPrt,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,iScsiPort Driver,Manual,KernelDriver,2015-09-13 04:18:01.5625000,2008-01-19 11:37:29.7623427,,system32\DRIVERS\msiscsi.sys,,
iteatapi,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,ITEATAPI_Service_Install,Disabled,KernelDriver,2015-08-24 06:51:53.3125000,2008-01-19 11:37:29.7623427,SCSI Miniport,\SystemRoot\system32\drivers\iteatapi.sys,,
iteraid,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,ITERAID_Service_Install,Disabled,KernelDriver,2015-08-24 06:51:53.2812500,2008-01-19 11:37:29.7623427,SCSI Miniport,\SystemRoot\system32\drivers\iteraid.sys,,
kbdclass,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Keyboard Class Driver,System,KernelDriver,2015-09-13 04:18:01.5625000,2008-01-19 11:37:29.7779428,Keyboard Class,system32\DRIVERS\kbdclass.sys,,
kbdhid,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Keyboard HID Driver,Disabled,KernelDriver,2015-08-24 06:51:54.3437500,2008-01-19 11:37:29.7779428,Keyboard Port,\SystemRoot\system32\drivers\kbdhid.sys,,
KeyIso,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@keyiso.dll,-101",None,"@keyiso.dll,-100",Manual,Win32ShareProcess,2008-01-19 11:40:23.1106539,,,%SystemRoot%\system32\lsass.exe,,
KSecDD,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Boot,KernelDriver,2015-09-13 04:18:01.5625000,,Base,System32\Drivers\ksecdd.sys,,
KtmRm,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@comres.dll,-2947",None,"@comres.dll,-2946",Automatic,Win32ShareProcess,2008-01-19 11:38:11.8202123,2008-01-19 11:37:29.7779428,,%SystemRoot%\System32\svchost.exe -k NetworkService,,SeChangeNotifyPrivilege SeImpersonatePrivilege
LanmanServer,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\srvsvc.dll,-101",None,"@%systemroot%\system32\srvsvc.dll,-100",Automatic,Win32ShareProcess,2008-01-19 11:38:17.4050481,2015-09-12 18:19:08.7826250,,%SystemRoot%\system32\svchost.exe -k netsvcs,,
LanmanWorkstation,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\wkssvc.dll,-101",None,"@%systemroot%\system32\wkssvc.dll,-100",Automatic,Win32ShareProcess,2008-01-19 11:40:32.6423150,2008-01-19 11:40:32.6423150,NetworkProvider,%SystemRoot%\System32\svchost.exe -k LocalService,,
ldap,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7779428,,,,,
lltdio,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Link-Layer Topology Discovery Mapper I/O Driver,Automatic,KernelDriver,2015-09-13 04:18:01.5625000,,NDIS,system32\DRIVERS\lltdio.sys,,
lltdsvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\lltdres.dll,-2",None,"@%SystemRoot%\system32\lltdres.dll,-1",Manual,Win32ShareProcess,2008-01-19 11:37:29.7779428,2008-01-19 11:37:29.7779428,,%SystemRoot%\System32\svchost.exe -k LocalService,,SeImpersonatePrivilege SeChangeNotifyPrivilege
lmhosts,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\lmhsvc.dll,-102",None,"@%SystemRoot%\system32\lmhsvc.dll,-101",Automatic,Win32ShareProcess,2008-01-19 11:40:20.9890403,2008-01-19 11:40:57.1500721,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted,,SeCreateGlobalPrivilege
Lsa,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7779428,,,,,
LSI_FC,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.8281250,2008-01-19 11:37:29.7779428,SCSI Miniport,\SystemRoot\system32\drivers\lsi_fc.sys,,
LSI_SAS,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.9531250,2008-01-19 11:37:29.7779428,SCSI Miniport,\SystemRoot\system32\drivers\lsi_sas.sys,,
LSI_SCSI,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.9843750,2008-01-19 11:37:29.7779428,SCSI Miniport,\SystemRoot\system32\drivers\lsi_scsi.sys,,
luafv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Virtualizes file write failures to per-user locations.,None,UAC File Virtualization,Automatic,FileSystemDriver,2015-09-13 04:18:01.5625000,2015-08-24 07:49:59.3593750,FSFilter Virtualization,\SystemRoot\system32\drivers\luafv.sys,,
megasas,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.8906250,2008-01-19 11:37:29.7779428,SCSI Miniport,\SystemRoot\system32\drivers\megasas.sys,,
MegaSR,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.9218750,2008-01-19 11:37:29.7779428,SCSI Miniport,\SystemRoot\system32\drivers\megasr.sys,,
MMCSS,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\mmcss.dll,-101",None,"@%systemroot%\system32\mmcss.dll,-100",Manual,Win32ShareProcess,2008-01-19 11:37:29.7779428,2008-01-19 11:37:29.7779428,,%SystemRoot%\system32\svchost.exe -k netsvcs,,SeIncreaseBasePriorityPrivilege
Modem,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Manual,KernelDriver,2008-01-19 11:37:29.7779428,,Extended base,system32\drivers\modem.sys,,
monitor,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Monitor Class Function Driver Service,Manual,KernelDriver,2015-08-23 10:30:16.5108750,2008-01-19 11:40:16.7770133,,system32\DRIVERS\monitor.sys,,
mouclass,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Mouse Class Driver,System,KernelDriver,2015-09-13 04:18:01.5625000,,Pointer Class,system32\DRIVERS\mouclass.sys,,
mouhid,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Mouse HID Driver,Manual,KernelDriver,2015-09-13 04:18:05.7968750,2008-01-19 11:37:29.7779428,Pointer Port,system32\DRIVERS\mouhid.sys,,
mountmgr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Driver responsible with maintaining persistent drive letters and names for volumes,None,Mount Point Manager,Boot,KernelDriver,2015-09-13 04:18:01.5625000,,System Bus Extender,System32\drivers\mountmgr.sys,,
mpio,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Multi-Path Bus Driver,Disabled,KernelDriver,2015-08-24 06:51:52.8125000,,Boot Bus Extender,\SystemRoot\system32\drivers\mpio.sys,,
mpsdrv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\FirewallAPI.dll,-23093",None,"@%SystemRoot%\system32\FirewallAPI.dll,-23092",Manual,KernelDriver,2015-09-13 04:18:01.5625000,,network,System32\drivers\mpsdrv.sys,,
MpsSvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\FirewallAPI.dll,-23091",None,"@%SystemRoot%\system32\FirewallAPI.dll,-23090",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7779428,2008-01-19 11:37:29.7779428,NetworkProvider,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork,,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
Mraid35x,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.8593750,2008-01-19 11:37:29.7779428,SCSI Miniport,\SystemRoot\system32\drivers\mraid35x.sys,,
mrxsmb,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Implements the framework for the SMB filesystem redirector,None,SMB MiniRedirector Wrapper and Engine,Manual,FileSystemDriver,2015-09-13 04:18:01.5625000,,Network,system32\DRIVERS\mrxsmb.sys,,
mrxsmb10,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Implements the SMB 1.x (CIFS) protocol. This protocol provides connectivity to network resources on pre-Windows Vista servers,None,SMB 1.x MiniRedirector,Manual,FileSystemDriver,2015-09-13 04:18:01.5625000,,Network,system32\DRIVERS\mrxsmb10.sys,,
mrxsmb20,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"Implements the SMB 2.0 protocol, which provides connectivity to network resources on Windows Vista and later servers",None,SMB 2.0 MiniRedirector,Manual,FileSystemDriver,2015-09-13 04:18:01.5625000,,Network,system32\DRIVERS\mrxsmb20.sys,,
msahci,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Boot,KernelDriver,2015-09-13 04:18:01.6093750,,SCSI Miniport,system32\drivers\msahci.sys,,
msdsm,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Multi-Path Device Specific Module,Disabled,KernelDriver,2015-08-24 06:51:52.7500000,2008-01-19 11:37:29.7779428,System Bus Extender,\SystemRoot\system32\drivers\msdsm.sys,,
MSDTC,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@comres.dll,-2798",None,"@comres.dll,-2797",Automatic,Win32OwnProcess,2008-01-19 11:37:29.7779428,,,%SystemRoot%\System32\msdtc.exe,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
MSDTC Bridge 3.0.0.0,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2015-08-23 21:25:50.9068750,,,,,
Msfs,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,System,FileSystemDriver,2015-09-13 04:18:01.5625000,,File system,,,
msisadrv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,ISA/EISA Class Driver,Boot,KernelDriver,2015-09-13 04:18:01.5625000,,Boot Bus Extender,system32\drivers\msisadrv.sys,,
MSiSCSI,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\iscsidsc.dll,-5001",None,"@%SystemRoot%\system32\iscsidsc.dll,-5000",Manual,Win32ShareProcess,2008-01-19 11:37:29.7779428,2008-01-19 11:37:29.7779428,iSCSI,%systemroot%\system32\svchost.exe -k netsvcs,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeTcbPrivilege
msiserver,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\msimsg.dll,-32",None,"@%SystemRoot%\system32\msimsg.dll,-27",Manual,Win32OwnProcess,2008-01-19 11:37:29.7779428,,,%systemroot%\system32\msiexec /V,,SeTcbPrivilege SeCreatePagefilePrivilege SeLockMemoryPrivilege SeIncreaseBasePriorityPrivilege SeCreatePermanentPrivilege SeAuditPrivilege SeSecurityPrivilege SeChangeNotifyPrivilege SeProfileSingleProcessPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeIncreaseQuotaPrivilege SeShutdownPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege
MSKSSRV,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Streaming Service Proxy,Manual,KernelDriver,2015-08-24 06:52:30.7343750,,Extended Base,system32\drivers\MSKSSRV.sys,,
MSPCLOCK,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Streaming Clock Proxy,Manual,KernelDriver,2015-08-24 06:52:30.2343750,,Extended Base,system32\drivers\MSPCLOCK.sys,,
MSPQM,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Streaming Quality Manager Proxy,Manual,KernelDriver,2015-08-24 06:52:30.5312500,,Extended Base,system32\drivers\MSPQM.sys,,
MsRPC,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Manual,KernelDriver,2008-01-19 11:37:29.7779428,,,,,
mssmbios,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft System Management BIOS Driver,Manual,KernelDriver,2015-09-13 04:18:04.2187500,,,system32\DRIVERS\mssmbios.sys,,
