RunTime,ExecutableName
2020-09-18 23:01:40.1059893,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-19 05:08:58.8758297,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-18 05:53:22.3536275,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-18 05:53:21.3065498,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-18 05:53:19.8689125,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-18 05:53:18.0723409,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-18 05:53:13.9314331,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-18 05:53:13.4101362,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-18 05:53:12.5250967,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DRVINST.EXE
2020-09-19 03:36:23.3284375,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DWM.EXE
2020-09-19 03:17:01.0617781,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DWM.EXE
2020-09-18 22:52:31.4876117,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DWM.EXE
2020-09-18 22:45:56.1755483,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DWM.EXE
2020-09-18 05:49:38.9722676,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DWM.EXE
2020-09-19 05:08:16.2496867,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\EXPLORER.EXE
2020-09-19 03:15:59.9054206,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\EXPLORER.EXE
2020-09-18 22:46:41.3637729,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\EXPLORER.EXE
2020-09-18 21:41:18.4154732,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\EXPLORER.EXE
2020-09-18 05:56:46.5957507,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\EXPLORER.EXE
2020-09-18 22:44:57.5192921,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\USERS\RICKSANCHEZ\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\19.043.0304.0013\FILESYNCCONFIG.EXE
2020-09-18 22:47:48.3471957,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\USERS\MORTYSMITH\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\20.143.0716.0003\FILESYNCCONFIG.EXE
2020-09-18 05:56:29.9398895,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\USERS\ADMIN\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\19.043.0304.0013\FILESYNCCONFIG.EXE
2020-09-18 22:45:24.2539580,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\USERS\RICKSANCHEZ\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\20.143.0716.0003\FILESYNCCONFIG.EXE
2020-09-19 03:37:33.9882008,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\USERS\ADMINISTRATOR\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\20.143.0716.0003\FILESYNCCONFIG.EXE
2020-09-18 21:41:09.8838454,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\USERS\ADMIN\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\20.143.0716.0003\FILESYNCCONFIG.EXE
2020-09-18 22:47:21.7060991,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\USERS\MORTYSMITH\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\19.043.0304.0013\FILESYNCCONFIG.EXE
2020-09-18 22:46:41.5193597,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\OOBE\FIRSTLOGONANIM.EXE
2020-09-18 05:49:39.2684380,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\OOBE\FIRSTLOGONANIM.EXE
2020-09-18 05:49:10.9504184,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\FODHELPER.EXE
2020-09-19 03:36:23.3284375,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2020-09-19 03:17:01.0931692,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
