KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/sdstor.sys,2020-09-19 01:31:32.4055865,2102-12-19 11:29:00.0000000,2019-12-07 09:07:56.0000000,sdstor.sys,True,True,True,158810,Microsoft Corporation,000066aa5f410296a8b3b1e9f10bcb423e2aa30a3ac4,,8650778,10.0.19041.1,122880,,Microsoft® Windows® Operating System,10.0.19041.1,sdstor,
c:/windows/system32/drivers/sercx.sys,2020-09-19 01:31:32.4539648,1987-05-09 01:11:28.0000000,2019-12-07 09:08:36.0000000,sercx.sys,True,True,True,115999,Microsoft Corporation,0000e395aaa872908ec9e71e13fb7839560f0d10680a,,8650778,10.0.19041.1,106496,,Microsoft® Windows® Operating System,10.0.19041.1,sercx,
c:/windows/system32/drivers/sercx2.sys,2020-09-19 01:31:32.4992618,2004-09-06 09:29:15.0000000,2019-12-07 09:08:36.0000000,sercx2.sys,True,True,True,204220,Microsoft Corporation,000074f8f61687cce5330817d85d1db768cea8fbab21,,8650778,10.0.19041.1,188416,,Microsoft® Windows® Operating System,10.0.19041.1,sercx2,
c:/windows/system32/drivers/serenum.sys,2020-09-19 01:31:32.5149351,2057-10-08 16:28:50.0000000,2019-12-07 09:07:54.0000000,serenum.sys,True,True,True,38422,Microsoft Corporation,0000c5c45b2112911d952ac7236f26e2515d09be34f3,,8650778,10.0.19041.1,61440,,Microsoft® Windows® Operating System,10.0.19041.1,serenum,
c:/windows/system32/drivers/serial.sys,2020-09-19 01:31:32.5318969,2017-04-19 10:23:01.0000000,2019-12-07 09:07:54.0000000,serial.sys,True,True,True,112005,Microsoft Corporation,0000f8098fe4b494ef5d635684cc61eb2fc64136a053,,8650778,10.0.19041.1,114688,,Microsoft® Windows® Operating System,10.0.19041.1,serial,
c:/windows/system32/drivers/sermouse.sys,2020-09-19 01:31:32.5789063,2090-01-11 08:00:54.0000000,2019-12-07 09:07:56.0000000,sermouse.sys,True,True,True,65066,Microsoft Corporation,0000e84e03b79be73169cec2cae4cbb14edcaf172eb2,,8650778,10.0.19041.1,61440,,Microsoft® Windows® Operating System,10.0.19041.1,sermouse,
c:/windows/system32/drivers/sfloppy.sys,2020-09-19 01:31:32.5789063,2100-02-23 09:07:23.0000000,2019-12-07 09:07:54.0000000,sfloppy.sys,True,True,True,74157,Microsoft Corporation,00006da9aa4e0d1085fc5c3bb25ac4367221f76b5474,,8650778,10.0.19041.1,49152,,Microsoft® Windows® Operating System,10.0.19041.1,sfloppy,
c:/windows/system32/drivers/sgrmagent.sys,2020-09-19 01:31:32.6087003,2058-05-27 01:40:04.0000000,2019-12-07 09:09:33.0000000,sgrmagent.sys,True,True,True,124156,Microsoft Corporation,00008c19d9f9462261031ea465aff2f3832b15ef2460,,8651034,10.0.19041.1,106496,,Microsoft® Windows® Operating System,10.0.19041.1,sgrmagent,
c:/windows/system32/drivers/sisraid2.sys,2020-09-19 01:31:32.6241304,2008-09-24 18:28:20.0000000,2019-12-07 09:07:53.0000000,sisraid2.sys,True,True,True,59374,Silicon Integrated Systems Corp.,00003be39a3fcd9253158eaf832aaa21335029f67506,,8650778,5.1.1039.2600,57344,,Microsoft® Windows® Operating System,2.60.01,sisraid2,
c:/windows/system32/drivers/sisraid4.sys,2020-09-19 01:31:32.6709575,2008-10-01 21:56:04.0000000,2019-12-07 09:07:53.0000000,sisraid4.sys,True,True,True,133715,Silicon Integrated Systems,0000a3975878900d471f52a4f0f10bb016515b84ae6c,,8650778,5.1.1039.3600,98304,,Microsoft® Windows® Operating System,6.1.6918.0,sisraid4,
c:/windows/system32/drivers/smartsamd.sys,2020-09-19 01:31:32.7177157,2019-02-21 17:54:44.0000000,2019-12-07 09:07:53.0000000,smartsamd.sys,True,True,True,248433,Microsemi Corportation,0000fad21bf72ce657c4ecf460db437178047c79cd07,,8650778,1.50.1.0,221184,,"SmartRAID, SmartHBA PQI Storport Driver",1.50.1.0,smartsamd,
c:/windows/system32/drivers/smbdirect.sys,2020-09-19 01:31:32.7490931,1973-10-07 09:39:18.0000000,2019-12-07 09:51:56.0000000,smbdirect.sys,True,True,True,200185,Microsoft Corporation,0000488e07da93526cbf89875196463070b9f38472d4,,8650778,10.0.19041.1,200704,,Microsoft® Windows® Operating System,10.0.19041.1,smbdirect,
c:/windows/system32/drivers/spaceparser.sys,2020-09-19 01:31:32.7490931,2099-03-20 19:32:29.0000000,2019-12-07 09:09:34.0000000,spaceparser.sys,True,True,True,90092,Microsoft Corporation,0000bbaae31daab2358d3aba2df43f04f195a13b6f0c,,8650778,10.0.19041.1,53248,,Microsoft® Windows® Operating System,10.0.19041.1,spaceparser,
c:/windows/system32/drivers/spaceport.sys,2020-09-19 01:31:32.7645557,1993-01-31 00:25:25.0000000,2019-12-07 09:07:53.0000000,spaceport.sys,True,True,True,694801,Microsoft Corporation,0000145976da6a5901181a526bf7f9990378fa6a8050,spaceport.inf_amd64_257ca9203e9aae11,8651034,10.0.19041.1,700416,spaceport.inf,Microsoft® Windows® Operating System,10.0.19041.1,spaceport,
c:/windows/system32/drivers/spatialgraphfilter.sys,2020-09-19 01:31:32.7645557,2040-07-24 05:20:59.0000000,2019-12-07 09:51:54.0000000,spatialgraphfilter.sys,True,True,True,132545,Microsoft Corporation,000070234e4b75bf6e8c1ebfdb9ee0d7512d3d15a657,,8650778,10.0.19041.1,110592,,Microsoft® Windows® Operating System,10.0.19041.1,spatialgraphfilter,
c:/windows/system32/drivers/spbcx.sys,2020-09-19 01:31:32.7802202,2038-12-18 02:19:03.0000000,2019-12-07 09:08:37.0000000,spbcx.sys,True,True,True,97172,Microsoft Corporation,000035b2e2e7f4cf49092850f005ea433e967d725afa,,8650778,10.0.19041.1,106496,,Microsoft® Windows® Operating System,10.0.19041.1,spbcx,
c:/windows/system32/drivers/srv2.sys,2020-09-19 01:31:32.9051506,2096-10-28 20:47:11.0000000,2020-05-11 05:39:24.0000000,srv2.sys,True,True,True,799186,Microsoft Corporation,00006cbf4063f9b95d20222bc91b5761243ee41c99a4,,8650778,10.0.19041.153,815104,,Microsoft® Windows® Operating System,10.0.19041.1,srv2,
c:/windows/system32/drivers/srvnet.sys,2020-09-19 01:31:32.9206587,2098-01-11 11:29:45.0000000,2019-12-07 09:08:51.0000000,srvnet.sys,True,True,True,317691,Microsoft Corporation,000022e61b3cf3c100c324ba9d9f28bd3b439b0fe403,,8650778,10.0.19041.1,335872,,Microsoft® Windows® Operating System,10.0.19041.1,srvnet,
c:/windows/system32/drivers/stexstor.sys,2020-09-19 01:31:32.9369545,2012-11-27 00:02:51.0000000,2019-12-07 09:07:53.0000000,stexstor.sys,True,True,True,80263,"Promise Technology, Inc.",0000535053509b1cdd9aa17fd50ed298ff2182d4be84,,8650778,5.1.0.10,45056,," Promise® SuperTrak EX Series"," 5.1.0000.10",stexstor,
c:/windows/system32/drivers/storahci.sys,2020-09-19 01:31:32.9369545,1990-03-22 14:45:19.0000000,2019-12-07 09:07:54.0000000,storahci.sys,True,True,True,212665,Microsoft Corporation,00001d01b6cd69dd524015a24cd4b8a64d348ccf8913,mshdc.inf_amd64_efc734283ff9e950,8651034,10.0.19041.1,204800,mshdc.inf,Microsoft® Windows® Operating System,10.0.19041.1,storahci,
c:/windows/system32/drivers/stornvme.sys,2020-09-19 01:31:32.9678825,2101-05-28 09:53:12.0000000,2019-12-07 09:07:54.0000000,stornvme.sys,True,True,True,207722,Microsoft Corporation,00007bfa4aba00b0748cea7ca96f0c414502242e4657,stornvme.inf_amd64_40dc01252b707ce2,8651034,10.0.19041.1,176128,stornvme.inf,Microsoft® Windows® Operating System,10.0.19041.1,stornvme,
c:/windows/system32/drivers/storqosflt.sys,2020-09-19 01:31:32.9986170,2007-04-09 18:08:30.0000000,2019-12-07 09:08:37.0000000,storqosflt.sys,True,True,True,154363,Microsoft Corporation,0000f61be9d95b51e9f2b918d0a28fce131cb74a9ea1,,8651290,10.0.19041.1,106496,,Microsoft® Windows® Operating System,10.0.19041.1,storqosflt,
c:/windows/system32/drivers/storufs.sys,2020-09-19 01:31:32.9986170,2093-02-01 14:08:22.0000000,2019-12-07 09:07:54.0000000,storufs.sys,True,True,True,90707,Microsoft Corporation,00002ba87b25e2537fdd08566d6275c4bbba30cc9635,,8650778,10.0.19041.1,73728,,Microsoft® Windows® Operating System,10.0.19041.1,storufs,
c:/windows/system32/drivers/storvsc.sys,2020-09-19 01:31:33.0143839,2067-02-08 01:32:14.0000000,2019-12-07 09:07:57.0000000,storvsc.sys,True,True,True,96366,Microsoft Corporation,00009c80789629ae0eac0e45f5c0c1494a2971c2debc,,8650778,10.0.19041.1,61440,,Microsoft® Windows® Operating System,10.0.19041.1,storvsc,
c:/windows/system32/drivers/synth3dvsc.sys,2020-09-19 01:31:33.0143839,2077-06-29 11:14:56.0000000,2019-12-07 09:07:57.0000000,synth3dvsc.sys,True,True,True,111184,Microsoft Corporation,0000055c1225433b4536bfbe3d41eb2d4fe19241468a,,8650778,10.0.19041.1,94208,,Microsoft® Windows® Operating System,10.0.19041.1,synth3dvsc,
c:/windows/system32/drivers/tcpip.sys,2020-09-19 01:31:33.0924376,2095-05-04 22:23:36.0000000,2020-05-11 05:39:23.0000000,tcpip.sys,True,True,True,3041777,Microsoft Corporation,000087ca207cc48e37883b588f02a1e5fef497bf42d5,,8651034,10.0.19041.264,3063808,,Microsoft® Windows® Operating System,10.0.19041.1,tcpip,
c:/windows/system32/drivers/tcpipreg.sys,2020-09-19 01:31:33.1083561,1973-05-12 04:43:31.0000000,2019-12-07 09:09:04.0000000,tcpipreg.sys,True,True,True,114535,Microsoft Corporation,0000f2e65e47ef51e3c5c95efe2e911ac759098298c3,,8650778,10.0.19041.1,86016,,Microsoft® Windows® Operating System,10.0.19041.1,tcpipreg,
c:/windows/system32/drivers/tdx.sys,2020-09-19 01:31:33.1238802,1991-10-04 06:47:28.0000000,2019-12-07 09:09:33.0000000,tdx.sys,True,True,True,160755,Microsoft Corporation,0000c152839e4f6841a9e05e66db2d7610e765d74b60,,8650778,10.0.19041.1,139264,,Microsoft® Windows® Operating System,10.0.19041.1,tdx,
c:/windows/system32/drivers/terminpt.sys,2020-09-19 01:31:33.1238802,1979-10-21 05:21:09.0000000,2019-12-07 09:07:56.0000000,terminpt.sys,True,True,True,71172,Microsoft Corporation,0000f8895f02b9218f682f6574f1631f576820b1df07,,8650778,10.0.19041.1,61440,,Microsoft® Windows® Operating System,10.0.19041.1,terminpt,
c:/windows/system32/drivers/tpm.sys,2020-09-19 01:31:33.1390960,1998-02-06 12:20:53.0000000,2019-12-07 09:07:56.0000000,tpm.sys,True,True,True,292750,Microsoft Corporation,00002832cb44807987186f76a37c8b447aec83a908a6,,8650778,10.0.19041.1,278528,,Microsoft® Windows® Operating System,10.0.19041.1,tpm,
c:/windows/system32/drivers/tsusbflt.sys,2020-09-19 01:31:33.1390960,2104-10-18 05:19:27.0000000,2019-12-07 09:08:09.0000000,tsusbflt.sys,True,True,True,66795,Microsoft Corporation,0000ed24be06f6c058eb0a9a0315bec2e37bf1be2c99,,8650778,10.0.19041.1,90112,,Microsoft® Windows® Operating System,10.0.19041.1,tsusbflt,
c:/windows/system32/drivers/tsusbgd.sys,2020-09-19 01:31:33.1549333,2087-09-28 13:05:48.0000000,2019-12-07 09:07:53.0000000,tsusbgd.sys,True,True,True,82047,Microsoft Corporation,00003e50850db729dfb3c8ecf33ad793cffde750e9f2,,8650778,10.0.19041.1,65536,,Microsoft® Windows® Operating System,10.0.19041.1,tsusbgd,
c:/windows/system32/drivers/tsusbhub.sys,2020-09-19 01:31:33.1710416,2020-12-06 09:15:32.0000000,2020-05-11 05:39:04.0000000,tsusbhub.sys,True,True,True,183501,Microsoft Corporation,0000e4d658936c07e6328596f1a61a423419f6e53e96,tsusbhub.inf_amd64_020c05ce0741988e,8650778,10.0.19041.153,159744,tsusbhub.inf,Microsoft® Windows® Operating System,10.0.19041.1,tsusbhub,1.15
c:/windows/system32/drivers/tunnel.sys,2020-09-19 01:31:33.1710416,2018-09-22 13:54:37.0000000,2019-12-07 09:09:04.0000000,tunnel.sys,True,True,True,133464,Microsoft Corporation,00003728d79682e32e172124727aec0f4297f2cb39fa,,8650778,10.0.19041.1,172032,,Microsoft® Windows® Operating System,10.0.19041.1,tunnel,
c:/windows/system32/drivers/uaspstor.sys,2020-09-19 01:31:33.1710416,2004-06-25 04:11:29.0000000,2019-12-07 09:07:54.0000000,uaspstor.sys,True,True,True,86874,Microsoft Corporation,0000668745ca0c28af2e7e2d196158fe64cbbaec1118,,8650778,10.0.19041.1,98304,,Microsoft® Windows® Operating System,10.0.19041.1,uaspstor,
