Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
431,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host10_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,127,0,0,0,0,0,0,0,7042737837,131584,0,7641,1296515341,0,4,0
432,2018-03-27 10:59:00,System,,,LocalSystem,S-1-5-18,systemprofile,4,94,0,0,0,0,0,0,0,37432500000,108816384,79230976,1621589,154426798417,148,1434,4567
433,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\csrss.exe,,,LocalSystem,S-1-5-18,systemprofile,4,95,0,0,0,0,0,0,0,74865000000,436224,0,57110,7623007992,0,30,0
434,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\wininit.exe,,,LocalSystem,S-1-5-18,systemprofile,4,96,0,0,0,0,0,0,0,29660930000,0,0,35,6194630,0,0,0
435,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\winlogon.exe,,,LocalSystem,S-1-5-18,systemprofile,4,99,0,0,0,0,0,0,0,34432500000,256512,0,617,175995428,0,10,0
436,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\services.exe,,,LocalSystem,S-1-5-18,systemprofile,4,97,0,0,0,0,0,0,0,37432500000,3669504,1896448,50484,7558868426,0,467,138
437,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\lsass.exe,,,LocalSystem,S-1-5-18,systemprofile,4,98,0,0,0,0,0,0,0,37432500000,3614720,476672,80220,11120571779,18,92,88
438,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\svchost.exe [DcomLaunch],,,LocalSystem,S-1-5-18,systemprofile,4,100,0,0,0,0,0,0,0,132634840000,2372608,135168,170170,8901513448,0,139,25
439,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\LogonUI.exe,,,LocalSystem,S-1-5-18,systemprofile,4,600,0,0,0,0,0,0,0,36232650000,34639360,1957888,6040,3680219664,0,1526,27
440,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted],,,LocalSystem,S-1-5-18,systemprofile,4,103,0,0,0,0,0,0,0,378870920000,163935232,4718592,21725,9554771090,1,4610,457
441,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs],,,LocalSystem,S-1-5-18,systemprofile,4,101,0,0,0,0,0,0,0,667248100000,53687296,40301056,380083,147141139745,452,1926,3434
442,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\servicing\TrustedInstaller.exe,,,LocalSystem,S-1-5-18,systemprofile,4,104,0,0,0,0,0,0,0,29751870000,136704,90112,8857,1013603025,0,3,22
443,2018-03-27 10:59:00,Memory Compression,,,LocalSystem,S-1-5-18,systemprofile,4,115,0,0,0,0,0,0,0,32751870000,0,0,464,336621401,0,0,0
